,ID,Popularity,Duration
Oh My Goodness Ft. Big Steve,0ySxHGWdbENkqGdthmBxps,48.0,243000.0
I CHOOSE YOU,6YRLMz4DOqNtGCvqGR2E0N,47.0,217807.0
Aselestine,2M7TQ7SQVGxLhIV43yTN8I,50.0,230173.0
Flamingo,3ILWwi1JNj3NGuuf6DzYxN,57.0,196386.0
ベテルギウス,4JK1kDUdH9RTBQrrSO1QfR,70.0,230600.0
Glistening,3FRJFImdfX5NSY3QH3jI4u,44.0,247559.0
Raggamuffin,2Ur4GQ7OfBYGHne9lVjmRY,40.0,195977.0
I Like the Way (The Kissing Game),0u16RbrSY7DWF3WAr0aaZ3,45.0,348773.0
好きだから。,02xwA3Ej9NPetftp9V7VZ3,60.0,298663.0
Prayer X,0r2PAeROizyyoFMpu0fvwI,56.0,195226.0
まぶた,6YCwX5jlAEFL775YJqgLqN,68.0,256303.0
W / X / Y,3cBghvTcQNDNkW98Y4eGaP,54.0,278118.0
Higashi Yoshino,5GbFjiN7n8UinsQG27YQVP,49.0,78737.0
三原色,4EG10OLde2d8EisbYoKTuZ,51.0,205213.0
Holding On,0NnM0CgQaifZmhDquugyZV,42.0,254893.0
There I Go,5maLNTxNa29qrB1qpBoh6y,44.0,202172.0
Beach Comber,3tPh7vkXySn2lUEH1NEPyO,46.0,268466.0
優しい彗星,5MUb136to9lnJLfIy5FZKI,54.0,213240.0
Frosty the Snowman (feat. The Puppini Sisters),6RJJUEOfUyMhcxtsfLNRpH,55.0,162482.0
The Mountains Win Again,2BLkpiR7oE09eY8DHUk6Bx,45.0,305626.0
メリッサ,7zty9mmmuqQsn8s4zDH4nk,50.0,274546.0
ダンスホール,4NaaF28BeO9WzjDrSS71Nz,72.0,203149.0
Say Goodbye,2lDFZOo9ZxG7g7y1FDWx2k,42.0,371040.0
Period,4wru9Edj14iTAh3jLEiHix,51.0,215040.0
Leaving With Me,0jREd56kAWsJUGsQbBsWPl,44.0,241970.0
(Lay Your Head On My) Pillow,0rRGYJSkI7v2VtxJv8n90m,45.0,372026.0
Your Clothes,6R9xG17MVoCD5OiZd7NRmX,45.0,138613.0
I'd Die Babe - Remastered 2010,5CmGnAY7I7Ggj303HZBbkX,51.0,154413.0
だから僕は音楽を辞めた,5j7ixaLeGTGSv4DzKs0pCM,60.0,242912.0
Lost In Paradise,61LDCF1gdHs1PMtRevdyU6,43.0,195366.0
You Can Have It All,5s91S8hSrJXqYdhwHOEioV,48.0,276640.0
"Quando, Quando, Quando (with Nelly Furtado)",2m2neHY8NvToPYO1H0XCkq,44.0,284373.0
Always on My Mind,4zKbPdCC2o8726tHh5sEJw,55.0,269800.0
The One,1c3PgXGUxe7q1YtyPYMnUx,46.0,237160.0
See Her Again,3Ibxs1OxL9wH3jBwpIQGid,44.0,189677.0
HEROES,32CwLhZJBa6C5Q0bJe0Q47,51.0,181360.0
You Can Have It All,0lrgNeEk8wJLC0inY3hcDF,46.0,204444.0
Make my story,3VB2Q9iWutZLTiBYNcNFHO,52.0,267586.0
Smoking Bomb Bud,618CpFCQ6R3i4jPlyTvspX,44.0,216967.0
Raindrop City,0JTjuVPS4frbrnCfiEs4Ud,48.0,261519.0
LOSER,7AqUE5AY514dbzeOAfJRa0,59.0,243813.0
エレクトロ・ワールド,3vk4V4vwotEvP16U1cM0HQ,48.0,261720.0
a.m.3:21,3oZ1DkKe2ZcvPh5Ffv6L0c,51.0,208409.0
Hey,2MYtK8CJ6uw3VwDIv6OUDB,48.0,206106.0
HIROGARU-NAMIDA,3rv9CRv3T4sz3u4JMooWY4,49.0,274200.0
Hazy Shade of Winter,7EmsauPLjAy9XMNELaHBZa,45.0,167133.0
And We Go Gentle,3PHgxKy3nKy0v9KvUtHl8g,49.0,203266.0
18 Cigarettes,35kcsys4t0YZs96mwpxV3O,44.0,193640.0
Hedemo Ne-Yo - LASA edit,4Lrz9Fg8L1yncuCjjKjD4D,51.0,188946.0
Alaska,6PsqixVNSE6N4WamoMFISK,46.0,125830.0
Too Close,2fyTojfPYs67KBWN4WYRX7,48.0,258866.0
Black Beehive,5ktX4woC7b3ZolTiKhH6xF,43.0,216760.0
Dream a Little Dream of Me,2vfINZ5Xnf1HggzoQKgqps,51.0,188733.0
ALONES,59COuEJRBxGGGCo6BIQ2lL,53.0,259933.0
Simple And Clean - PLANITb Remix,0NGgGj5L3VztJb3zKIwpRp,45.0,343493.0
All I Want for Christmas Is You,0xPaZrF25ltzvz1a2Pm5DQ,44.0,171826.0
不可幸力,57MvUwzIzRJ0r21rnNU1s1,64.0,200243.0
Moon Song,20qVP006P8cPbNLg3jHRYB,53.0,165000.0
Sweet Yamz (Remix),7eQkQ39f9mweFC85owgnp9,45.0,231038.0
To Love Somebody,1JVf7tzhspVTRrRHxiJhD5,54.0,195360.0
PINK,3KhODlXNFUONL8CdqEmd1d,53.0,176853.0
DREAMIN' ON,1rxh0iojvTB24C6BpOdfC1,55.0,235373.0
ホログラム,3s067jTdOv8wnuUHeXdtjT,52.0,248906.0
空と虚,3Qy7j6GkdY3ycf3E7dxfpJ,53.0,221293.0
Caffeine,708feUe50Ed8N6zilSiSQM,54.0,243253.0
Into The Night,2vwzbB62VEfzCARNu9Nrrm,53.0,259661.0
Brand New World,1mV4Ti0I8kZF3Dd72qPEW5,52.0,258440.0
Re:Re: (Single ver.),3rxLb8cYhEnv3ZEoluDdpA,50.0,332240.0
Groove Me,7t4rA2AxpG7yAhgRwopfn2,46.0,273760.0
For Once in My Life,0aei3EH5p7mzipPPAXxpzq,52.0,153533.0
No One,7MlBzvvVTilZ9R6WLtCUUb,45.0,270613.0
スパイラル,1o9Tn1pO1bVIJBEAcmG0If,49.0,181786.0
Don't Leave Me,4Lw1ePUkkLEG9kIVhpslO0,46.0,311640.0
麻痺,5v1dhqe9vgvp87eyd27hkb,54.0,198040.0
We Got The Beat - 2011 Remaster,5o37x6LpNSec4jSfPIChsQ,50.0,151106.0
Don’t Say Goodbye,34jDGAa38HErcEfObppqmt,50.0,259393.0
Thinking About You,0suRVpl5fIZVm7PuROSRsQ,53.0,197280.0
Birthday (feat. Monty),3VN7XvP708u6V9U0CxOlzi,49.0,188041.0
Come And Get It - Remastered 2010,0wb21I1NV5uVUolRXIqlJF,50.0,143213.0
If I Had No Loot,5oPRLER8bCQN3RFFVvLbTC,48.0,241466.0
ニワカ雨ニモ負ケズ,6flEDs8jmQ47ZSFZru59Fz,53.0,261653.0
Hot Cookin',6vIEiTg51mycypT5mCIvg3,44.0,224800.0
Tripping Billies,4fXoeBGrVWfNKpdcmL8tw6,43.0,300440.0
Community Gardens,36IkqxHDTCZJGRPz9Dmpap,46.0,164597.0
テレパス,7C37yaKPoOJHUvlNYv991q,61.0,293687.0
優しい彗星,19fhOFi6pNGeZe5uiFlm7c,59.0,215333.0
Rolling star,0rVH35mmwtelHycrJxFexC,54.0,188506.0
Begin Again,2p7YemMTF5HRnAeL139VxD,49.0,226408.0
HERO 〜希望の歌〜,1o7D1gLUgpFR3eJfIgpSUx,53.0,217520.0
Stay (Wasting Time),2prt7Yn1NheVqcNcpoplSp,43.0,335226.0
Need 2,3kQfBtkQqgN1fAMfhks8TU,47.0,191796.0
勘冴えて悔しいわ,7zbfS30vKiHU8oBs6Wi1Qp,54.0,236960.0
Blizzard,7b740cSOAeaW9SWiD1G823,53.0,310666.0
白日,172fMG26G2OoEzzg0wn26r,62.0,276373.0
Fingerprints,3c7N2fCFB4JVKGF8cWfteh,50.0,256920.0
Mis Deseos / Feliz Navidad (with Thalia),6ZdxGOaZoNzbGrBLjUcrUs,55.0,264000.0
Plastic Love,0K9rIsZfdlzAoOEWyeFQYM,51.0,275891.0
La vie en rose (feat. Cécile McLorin Salvant),1QELw50Dl95LusF6uOkDqk,53.0,229963.0
ハルジオン,7HneEBTvTra2CRYsxgMOAi,57.0,198000.0
I'm Amazed,3wXEUULHykJRKdpqano51m,47.0,273333.0
At Your Funeral,340FrzH0Ji2keVAlX2FJZ5,45.0,189693.0
Silver Bells (feat. Naturally 7),0FgjttxheMlDwZ0iqPKUYr,52.0,187893.0
"Hello,world!",1YqVJ2YSgwxWpfuENocF2t,54.0,248453.0
Lean On Sheena,7IR7GUO0dUyUsBp7BfQ3vJ,48.0,200786.0
Without a Thought for My Heart,2AH0iphcIXL3wCd0QiWxQA,50.0,147032.0
Achey Bones,6vqgDlDGQ5idU4x2Y4N4tw,47.0,201906.0
First Love - 2022 Mix,0PvuVoqa1IHCnTrNnltS70,64.0,261122.0
ヒカリアレ,5WLaJoYalaASb9JB7Yk5U6,55.0,244786.0
The Long Way Home,36614jRE5gbd32fL1yAxv7,53.0,193226.0
冬の影は哀しみ,3KEh7kUTfPQ7oceOyadDFZ,48.0,192693.0
Unforgettable,4XawN6Nu5twzrJKRR6PV8C,53.0,188028.0
第ゼロ感,3GGOKTfxgyluPvAFnB30zE,69.0,287991.0
私は最強 - ウタ from ONE PIECE FILM RED,7bmAgiUc4W4bfyZRCc6lOh,62.0,257915.0
We Are,57sk9X1fPLXRfkw74XNrmK,56.0,255400.0
もしも命が描けたら,5WYTSyhKonzQZ3hu14LNr6,54.0,201626.0
Jimi Thing,6aLZkgAUXzk1iCWYL4UVev,43.0,357173.0
Ashura-chan,5N9wLoOxkCZcNhxRdMG70W,52.0,195080.0
アカシア,0tvPnYDLySJL9g7OHNJeyb,50.0,262106.0
Shout Baby,5K1m4aaPCxwnm9SKlWW1vh,57.0,265986.0
空色デイズ,4EkbGJChszyxhEP0bIwBSZ,52.0,252173.0
Good Morning World!,6bfDSsy4wnpn6B0de8Qrbx,54.0,249480.0
堕天,5HPsZwo40KA3GThqBFZFac,56.0,172906.0
Cold December Night,4FPrAERfkPKOBKrRoyuxLu,44.0,198266.0
色香水,7FpABRyv5TaZz0llkhjPgc,53.0,250792.0
When Will I See You Smile Again?,3q0QmvdwHBETS89ZvelClL,46.0,307133.0
海のまにまに,0loZ1KfQSLJxYR0Y7dImKN,62.0,255918.0
あの夢をなぞって,4BE1OloRc9xwjyqA4wFFuN,61.0,242666.0
Mercy,08oWhY5M3huYiiFhv2pKcc,51.0,194000.0
One Big Holiday,5boh3WTOJ1aOF6uUEF4HPh,48.0,321373.0
Kiri Ga Naikara,7i5pytF8KaId51lIzatwdg,52.0,217613.0
Lost in Paris,6LxuNFEU3oIZ5ybBdWbZNT,56.0,194023.0
Mo-Eh-Wa,1JRNrJKTQhfvxII8kkIcAQ,53.0,301933.0
Crazy Love,5yHRupjhJzuqxW5WjGTRr7,53.0,211293.0
Alone,0dYYnwpxDpsVOhzADa2JKi,45.0,236693.0
好きだ,7537JfhvVpEqkrY2CIY7zu,61.0,217512.0
Have Yourself a Merry Little Christmas,1DnSNqCQM3LUxqFuXt184Q,45.0,230306.0
乱舞のメロディ,5XmWr9rlKvjMLmnq2A5HF5,55.0,232666.0
BOY,3oQaOjaIYPsnJbGNzXcIID,60.0,231385.0
French Press,77RHNGjtLP4UlIb7FW1uOu,50.0,326807.0
Romance,0dSPApaBoWn6SA4GKWq9QK,54.0,166426.0
Whisky Story Time,0DvdODtKwuo4XPTeDOSlm4,45.0,139586.0
Girlfriend,338gPBomyqx33wfeF1AGOd,46.0,220000.0
PAiNT it BLACK,4S3aU06ISAWFb0hIdZ4WL8,53.0,230431.0
アイワナムチュー,21zl36W7QoaVy5MMxAvfcv,60.0,205733.0
What Kind Of Man Would I Be,5qR3pYQIC10S7aD2YBjgui,47.0,264600.0
Nakamarra (feat. Q-Tip),12v5GBM74fB8WsHJPQRTIe,51.0,275320.0
怪獣の花唄,10zz9RZt9DnqcxNWksRNrx,74.0,224806.0
Aphasia,4Mve2PSQqMtVn5DemVoBYr,46.0,270933.0
Don't Wait Too Long,2JgQULmVwV0J3Gds7YfBCu,50.0,191946.0
No Other Love,7iGi2rGCC4NxVit1luODXC,48.0,198986.0
PLAY,1fRadkuwHEqwMuiY5ns15C,51.0,183949.0
SPARK-AGAIN,3NEuSQZbVmfQwRuDKol40Y,53.0,244160.0
If That's Ok,7wQ9DeZTB7OJ8rnrxeUHSl,45.0,196197.0
Smile,20Wrb8zv1LCJYGeJDQetLK,46.0,237813.0
ないものねだり - Revenge THE FIRST TAKE,43QSsuxazI8xms29SYCtxh,53.0,256256.0
Readymade,3gKtkQp6cQ4wqsx3bzs4tk,52.0,243186.0
シュガーソングとビターステップ,6bfjEGSR7DyC8MK8cp3ZCp,57.0,253226.0
スターマーカー (Album Mix),6NAtVhZ5LrvoKy2Gijr5gj,54.0,213640.0
ODD FUTURE short ver.,5tXOuIoDO0ZtGLijEOD6HZ,53.0,89983.0
(Getting Some) Fun out of Life,1WWVlkmJSdLBSiqF2m8Ex2,55.0,192173.0
Nightrider,5TgZ7lOUugOdabBcD9a6ud,53.0,300990.0
なにやってもうまくいかない,2ILz4eU7UCTv0Wup7F5lVt,56.0,146588.0
Gats,2LxyYFrPtuCQvXGET5DRqM,51.0,214973.0
Alone Again (Naturally),0JCfVb2qlq79Q479BUb0jK,57.0,230680.0
"Anything - Old Skool Radio 7"" Version",1vf3GldTchj0ytKoyLgMrZ,49.0,247440.0
Angelina,0hN0VPhdK2CVd3oj6dvcST,48.0,98226.0
Lost,6vhYDNMZgffPwcdXdvMqCS,56.0,219840.0
Guess Who Is Back,4lBliLm5ufCBNPlCzpvrQB,53.0,206066.0
Moving,00OnVPTYJumAJ5RrHlGTCd,48.0,145466.0
One Last Kiss,6DaKMsQDmHMJbKYyU7AUFA,56.0,249904.0
Talking Backwards,0ZwlxoHAnvkCRjsOrHAleU,49.0,187733.0
Merry-Go-Round,3tGXnGvZpT4fzua650wrRh,53.0,243810.0
It Never Rains (In Southern California),0r4wz91MaRPgI3UtEuU7DF,47.0,304240.0
My Heart Belongs To U,5aVnC5HP5LtiGsx6OUyfUr,48.0,302893.0
Blue Christmas,0QUxMKYur7kAtauLnmyBCc,54.0,221706.0
Nandemonaiya - movie ver.,7dEfa89dZfo6CQPdsgGCF6,59.0,344053.0
血流,0bBl2jjpCFCgRd60BowZoV,56.0,208093.0
Hyperventilation,44mZhyNniIIpPBcWH2LKz8,49.0,263586.0
The Christmas Song,4SWAozNLRfZXF25ghKqm2q,55.0,258733.0
おもかげ (produced by Vaundy),6ts1KCOudfDYXYfyWtq0k1,70.0,188060.0
You're Always On My Mind,4zAxfkmJqsaHqFu1YPMS5a,49.0,317360.0
Rainy Tapestry,3INsIMe6Ap6EJ2xXgt9NB8,50.0,326546.0
Kaerou,26e8ujjSpBAHhIY2ymLUT1,54.0,284480.0
Forever Now,46zJ3FTTeK48LESza15wbQ,52.0,220248.0
Rapport,0e4HssKedndIhLoDpkwBNH,53.0,217526.0
Let's Fall In Love,4IVyX0UJzGyUk0MLiz1jVJ,57.0,258959.0
I Love Your Smile,69mFxANpGyq9s69LqH3d9G,57.0,257973.0
Save Yourself,5D5fiDX8MhK3lfHJmZZmpt,54.0,197995.0
青春狂騒曲,3zE6YLb2IBb8NriBuuXWQd,54.0,286186.0
ハルジオン,08YwAPnX8sygJUXG9rvhDv,59.0,198600.0
Vandalize,0zmOnwMT92MMZxfE04TbKt,53.0,194695.0
Right Here - Human Nature Radio Mix,5u3FywQOPJ5O7ZAjm31cnq,54.0,226800.0
California Day,1NdZN8qp8ymkHqYnlXxS1F,46.0,172980.0
Shoot The Moon,6Ji1sHZczmntLaTrQa1uLg,54.0,236840.0
Dark Crow,5aJg39ukLHsiCtCwoIHcF3,54.0,278186.0
雨降る夜の向こう,24kobKjeJdJPXnqaf5hB93,50.0,311920.0
感電,6H0PLsSYMzDOqhLgyOlzIj,62.0,264533.0
Samurai Cop (Oh Joy Begin),69a3udBACapETLMsQaqm6i,45.0,262240.0
Just Got Paid - Single Version,1OK4hVcucqYKMU9Ipb3dtx,45.0,212466.0
透明だった世界,3ILmwMefYZoQh5Cf5jeuUQ,56.0,232360.0
Angelina,7Dt26KoNRmZpzlVwMe6LSP,49.0,101053.0
GIRI GIRI,5RtsmtLsEnwa96TEf56tJQ,54.0,258765.0
Morning Matters,1EeS8SQ0BAhNrLVLCNrxrj,57.0,246800.0
Run It,0YZBkk4ZTgTMZUKgjTVXMd,48.0,277093.0
ミスター,2YbNZLoiREBYZo4HeKB8Np,60.0,187000.0
Let Me Let You Go,1l6fmXCPtTpJrKpYBe9bBw,55.0,180211.0
J'ai Deux Amours,4HcY6ds4TeEo9j4Aj3soFp,46.0,176133.0
Frosty the Snowman (feat. The Puppini Sisters),27TJMHguLnuW3y2UPqXeC2,54.0,160506.0
Oddloop,5hQll2t2rfpVARhVjDVOYJ,53.0,255293.0
ブラッドサーキュレーター,2sFBiCSUNc3ptKrCR8JABx,53.0,222826.0
Wally Wilder,0I7P0p2nfgDc8QKDwktt0e,45.0,243040.0
The Summer Wind,2YA3iikgy6ygLdA8zdeBmu,46.0,235373.0
U Send Me Swingin',1mC7u32zemMLC1mVOU02Pm,48.0,314537.0
D.A.M.,1QsILO369FaBdl6V9YNFGl,47.0,225866.0
A Toshi no Aki,2QmfEczZyFTRhXJ9F81EP2,51.0,248341.0
Jimmy Choo,7s49Um7G06hq2rulrHPsIy,46.0,176855.0
Heart of a Dancer,6LREFtAefeqdTNdBAdmd99,50.0,218066.0
You Baby,2ewJuyk4eWf3G8arju6AvU,46.0,215053.0
Landscape With a Fairy,19doORzyzOFARW6I0Fydc8,50.0,265253.0
The Look Of Love,3CDHydgW0ssTh59f0jy1y3,59.0,282000.0
Take Her,4IuP52dQy0XyUbPLC2kATB,46.0,143655.0
言って。,6z1TvLTR0oOsWSJfDrERmj,58.0,242182.0
katharsis,7MtpXnAhLKdkXjoFaK95TB,54.0,266106.0
Wifey,3NEzjZbeSCy72Kx1clSYgC,54.0,243666.0
Vandalize,3cEyKwBlasokYSl0878sUP,48.0,194695.0
undress me,1bwnXBfIQFIBgBtsBADycD,51.0,194893.0
resonance,1CruCvvFpvyiefcWYf0lEj,47.0,224760.0
Tangled Up - Lokee Remix,19tqyBo84ocMFl63RgKm4Q,49.0,205714.0
A Love That Will Last,4bJbSERtCqK9D6DRUPMmMh,55.0,212160.0
Midnight Lorry,1BYldNpfLyeUBb5jofJlYo,48.0,339360.0
Jealous Again,5IJWnvJJgH4PR4p9aXnNCQ,51.0,275066.0
Hero's Come Back!!,7weHG0yOwtAcZ0qBhyODLF,58.0,273493.0
Hippies,7r5elbHLaVama2WsDQpDp6,47.0,274377.0
Feelin' The Same Way,57Uj1R74XAM4cSkgSWgAF7,55.0,177373.0
The Beginning,4f3nDjgqXurMryYBSp0TZD,58.0,292733.0
I'll Be Home for Christmas,0EJGgmA2uxiasDM5DmDKL1,55.0,264826.0
Into The Night,0JyJVPi4IBCgj2wTRKb0yN,55.0,262153.0
Just Awake,1Gqpa08T7eBAvPQj9O9L2Q,54.0,218573.0
Nan-Nan,2CbGuO0LtVvbh3umN3mDwM,55.0,320640.0
Something Stupid (feat. Reese Witherspoon),3wwXUFIYX044Tqiy3AFpLO,55.0,177626.0
Everyday,4UkejguW7NyNfcWl2r4fqV,45.0,283933.0
Remedy,217a9W3cZ3ur40RFQW2pTo,54.0,322640.0
Get On Up,1SyR0qHmGNRZQ49Z0rFU4A,51.0,225933.0
嘘,0ODOmKxO0CKv4DzoP3HHIC,55.0,205973.0
Send Me On My Way,4yshHBPp0MoVynV1sMCKV3,50.0,261706.0
Wake Up,6BOtDFg6GJm0rPUDuNmx57,47.0,224000.0
死神,3tw4Jysd48kMcKsdnGYLee,60.0,180760.0
osmanthus,0MJ5wsGpqu0gTJkx53ewxc,54.0,140487.0
Jugg (feat. Monty),0W1OeXDPntUH0BeyJtE9UM,47.0,200253.0
ODD FUTURE,5tHp131qFB3T7e01x1xsO2,55.0,226493.0
A Girl Like You,4qz8PpznLcX5AtoUusIiAh,48.0,282866.0
Head Over Heels,1p46bniF6fC9kT1v5yjJOI,51.0,216960.0
Silent Night,1N5cFf4F9LNfov7GCGWpQc,55.0,227520.0
アンコール,465JzFiajJO59sUrDFsxdC,61.0,271440.0
群青,0T4AitQuq8IJhWBWuZwkFA,61.0,248444.0
Grace Is Gone,36ZS04J2JbV1SH4LhbPWyI,46.0,278306.0
Understanding In A Car Crash,3U5TzKrZP6sqiR43LQArV7,49.0,264546.0
トウキョウ・シャンディ・ランデヴ,2MmgGuQzr0kkiA04lMdPXW,69.0,184766.0
ひたむき,0JtDUkqOV5cRxTdHMXGP3t,57.0,250960.0
インフェルノ,3pQ0zUFOi4e1KZ8yQkeD42,53.0,94706.0
リライト,3txqYlzoDZGLoW8MGll9tQ,56.0,225493.0
I'll Never Not Love You,3tKggonCKJgCG7nroEH2np,56.0,218390.0
Dear Angie - Remastered 2010,54qG9hpUjLgkgTJQ9qvB1P,53.0,160906.0
Cold Turkey,1S5EeXSOSqfrU2ItVbPZlv,50.0,155146.0
Problems,5IU7VALvsWfzC8W5rjLNT0,50.0,80489.0
Santa Baby,3m2gfwcxl77ojJTWH3wZkb,55.0,231626.0
The Way You Look Tonight,4YGlRLe6TeBRiXFByBqldf,56.0,279626.0
Madman's Eyes - Edit,0CZfKy4VcrgvEedefAWY8w,46.0,240973.0
Autumn Sweater,19Qi2Cymjh7HDQESDrDBzs,52.0,318373.0
Give Me All,3itwnjif9tkqnRv5qxN6y9,49.0,250052.0
Me And You,2hcyCCIcnqkZUN85MwXvaY,48.0,250933.0
Habit,2uMNMcjjUz8oNIxjIu20qE,71.0,253153.0
想いきり,722KsbM8nAmtP9quY41MO1,54.0,197040.0
Love You Anymore,7JEUg9KqmpdIE5Nbb9ss66,57.0,182666.0
Savannah,3flgdcFBWI84DPi4s1jhhd,48.0,69071.0
Dance Me To The End Of Love,13zjNPZUyWvzZC2dlYjW0L,49.0,237640.0
アイタリナイ,67seLhibwW3OAyZcEw5Ijh,62.0,162366.0
東京フラッシュ,3vXdK7DCzJyp1MIh10TJFS,63.0,258858.0
Mistakes,4WYVA9t70fpESE1mychdZL,52.0,239146.0
escalate,5GYltgYEZu2dKnBjSTrCA3,60.0,242341.0
Paradise,3yBeQAxk5Jb6bzvUpqu5qX,54.0,173626.0
Wordless Chorus,6xAa0kGkTLU22ZyoHOCHgi,50.0,252760.0
Vandalize,5EfvD1jdbDYQ6OEuQGkweb,50.0,194695.0
Love Season,1cPx0CdoN55jpm0Z7hG4Mt,49.0,226905.0
True Believers,4fRmFVMd0c1SGfzazBJIM8,52.0,150293.0
SAYONARA Baby,6BhO28xuLVeaWKVnd1lbCJ,56.0,260532.0
Joyride,0VcVy0kpfwyd5rMS5URyVD,49.0,212945.0
Subtitle,4zrKPIygugUDKGFEjVwpSB,58.0,305509.0
Rebellion,7KJdus5lqrlOHasB6kwvf4,54.0,178064.0
Two Step,2Ou1Hyvr08mr0pZauPvv6j,46.0,387266.0
The Best of What's Around,5SBMNVrRM8xZpyGYTYtfR9,46.0,257279.0
Save the Last Dance for Me,1NnBOnFPFdYJdauawQt5bN,47.0,218613.0
綺羅キラー,2ZaTpgdhU8MKpiujnBGPoa,70.0,253066.0
Here On Out,1p0R5cAQaMh7lM5Zt3X67h,47.0,198586.0
あの夢をなぞって,5ptl2PXkiSth54HCuGO7vN,62.0,240746.0
Darling,36PQh1G6h7n9VWB799fXpI,51.0,260386.0
儚き春の一幕,6ecnv2jSOOKlxY6d9KqQuq,52.0,326786.0
L O V E,4m4aQLiPbWFyE07xRoJPhc,57.0,170213.0
I'm Ready,4YbTN5rhQ62tsWgfcQvm2U,52.0,285680.0
You're the One,67ZorjDM25q7bETfLbHdfS,52.0,282600.0
Run-Around,3y8rEUEUdmAcPCpPoLotnO,50.0,280093.0
CORE PRIDE,55n4sFy8tjysBcCjQFwX3A,55.0,258693.0
アイウエ,7rqYTYi70xZBqEMAtSVhXc,61.0,222366.0
Cold December Night,23EvkivHtoFgkSK5pckvwq,56.0,198266.0
Akuma no Ko,4pw7EuK2WTWGHI51jCKuGJ,59.0,229960.0
Alcoholic,1hUekE1ArfXmZGK3eeb5Pb,50.0,170026.0
ODD FUTURE,0yy8QwH9OOgeF3CBeUDguR,52.0,225906.0
KISS OF DEATH(Produced by HYDE),5KAI6nfg3wQRmtwJ0PPaEW,55.0,250200.0
Space Cowboy,3hFB5ei33hmEbbiWWo40EZ,49.0,246773.0
Come Live With Me,3YT2vdLbvfcjfCiNR4DsKT,52.0,157186.0
GO!!!,30WNOfFRiqgebO4eRkCii8,59.0,236160.0
679 (feat. Remy Boyz),33CFCErrSDgJKZiqhv5B7s,48.0,196184.0
Two Coins,0wsis8nb0CLqWoRvEPvwiS,51.0,186520.0
It's Real,3JzzyfG0z8rjXqHL6XXLwt,48.0,168493.0
中庭の少女たち,1YrU8ExqF04ygegVoOOoFU,51.0,310893.0
Presumably Dead Arm (617 Sessions),7iFmqWr2KDvNJt9ZCm7V21,50.0,214100.0
Piece Of My Love,1AKI0dqAIamOa2UamiHNF9,50.0,315640.0
Seventeen,5jZoYp0P8ML7AxkS3tQz3j,55.0,265920.0
Unchained Melody,1ouB8YYzrDL0LqOFvluRVW,57.0,170160.0
Those Sweet Words,2MKLbFPQ3QDXpQ0KnS06Kl,60.0,202640.0
密やかに,1vH0VkHWjdFkh0R2hhBh6n,52.0,173880.0
Seven Years,3oBsEd0mQKKge4HSSt5yV8,56.0,145413.0
BINKUSUNO SAKE,4oVlD8uK2QioN4iZ1lBL6X,56.0,206053.0
24/7,0e3aRkhcCdkYN62p2PFfD3,51.0,185480.0
"Can We (feat. Missy ""Misdemeanor"" Elliott)",6DJoLa3EsX2PWQAIkjw08F,53.0,290626.0
Thirteen,3BQLTtpQOYGXQY2lT3ZZeU,49.0,154666.0
よふかしのうた,0LQs5gRhqJKLOl8fFukRsQ,59.0,237913.0
White Christmas (with Shania Twain),2gbCG4Rt9984UZ7Tc0dIFd,48.0,216626.0
Every Time the Sun Comes Up,61qxP4Vs5DVX0Ic4GnBklu,56.0,262520.0
Golden,3kQDykkw9HVowlm3HxTcuR,52.0,279240.0
D-tecnoLife,3eyxh8xkW0X7k1FSHlAatt,56.0,233893.0
Where the Wind Blows,51iiBOpcbxJQWf1cI8kSf6,57.0,272466.0
黄昏のBAY CITY,4wUQvovMEkByMvZNCecZ9v,56.0,250373.0
I Like,67j0ZucyzdfMGWLe2kh6Ze,50.0,294475.0
Let's Do It Again,2hU6oM0KUN1gzBf8PY0MOD,52.0,192893.0
Stay,0JukF7Yf5qF10ntu6lpJ5I,50.0,312040.0
Save Yourself,6jZp2rNTYVlKwt20aMIcot,53.0,197995.0
Crush,6AKSrodq9kU9hmTLEeWFFr,47.0,489333.0
Sparkle - movie ver.,3A4FRzgve9BjfKbvVXRIFO,62.0,537653.0
Brave Shine,46YSff2Rq1ZtN1YVk5cwbZ,59.0,233493.0
So Much to Say,5NLUcVnVHfnkt4uUexWdIH,47.0,246600.0
Sway - Sped Up Version,2BLXNZq2tVNFzVI7yRk6Hc,57.0,147135.0
ホタルノヒカリ,7AffKWcNn5Zv7QFgScW2ox,58.0,244066.0
バイオレンス,5UIFfwovmONqXqzHmscIj5,60.0,232706.0
The World's Continuation,7k9Y8EXEvzKOH3zdMVXXo4,57.0,287986.0
Zenzenzense - movie ver.,2DLrgv7HhJanCuD8L9uJLR,60.0,285880.0
If I Ever Fall In Love,0uOPGU4CbYxzFxn6T7sblW,52.0,289693.0
History Maker,3QjIdDDKoZRyfWDKZC4Ayb,55.0,190044.0
Happily Ever After,21fXrzSxu2y51Yqf57QycI,51.0,276000.0
Winter Wonderland,1GjQLnGAfpv3rWW1K9Ll8p,56.0,149453.0
*〜アスタリスク〜,6MKOd8KDFzwpu8Vz6ccZU5,56.0,255906.0
"Fade Away (with Logic) (From ""Norah Jones is Playing Along"" Podcast)",0Dt7ntVts8Uks7POmU3lio,53.0,177729.0
